 # ================================================
 # Total time =    1.00000000    
 # Frames to write =           20
 # dt =    2.00000013E-05
 # last dt =    1.99079514E-05
 # Number of steps per frame =         2631 (        2641 )
 # Current time =    0.00000000    
 # ================================================
 # Using          100 cells
 # Non-ghost cell indices            0          99
 # dx =    9.99999978E-03
 # ================================================
 #   x    0.00000  0.05262  0.10524  0.15785  0.21046  0.26307  0.31569  0.36830  0.42091  0.47353  0.52618  0.57887  0.63156  0.68425  0.73694  0.78964  0.84233  0.89502  0.94771  1.00062 
 #  mass  0.20000  0.20002  0.20003  0.20005  0.20006  0.20008  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.61500  0.00000  0.23519  0.20444  0.20060  0.20013  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.62500  0.00000  0.23316  0.20419  0.20057  0.20013  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.63500  0.00000  0.23101  0.20392  0.20054  0.20013  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.64500  0.00000  0.22873  0.20363  0.20050  0.20012  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.65500  0.00000  0.22634  0.20333  0.20046  0.20012  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.66500  0.00000  0.22384  0.20302  0.20042  0.20011  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.67500  0.00000  0.22125  0.20270  0.20038  0.20011  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.68500  0.00000  0.21858  0.20237  0.20034  0.20010  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.69500  0.00000  0.21584  0.20202  0.20030  0.20010  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.70500  0.00000  0.21303  0.20167  0.20025  0.20009  0.20008  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.71500  0.00000  0.21018  0.20131  0.20021  0.20009  0.20008  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.72500  0.00000  0.20728  0.20095  0.20016  0.20008  0.20008  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.73500  0.00000  0.20436  0.20059  0.20012  0.20007  0.20008  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.74500  0.00000  0.20141  0.20022  0.20007  0.20007  0.20008  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.75500  0.00000  0.19847  0.19985  0.20003  0.20006  0.20008  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.76500  0.00000  0.19553  0.19948  0.19998  0.20006  0.20008  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.77500  0.00000  0.19261  0.19911  0.19993  0.20005  0.20008  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.78500  0.00000  0.18972  0.19875  0.19989  0.20004  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.79500  0.00000  0.18688  0.19840  0.19984  0.20004  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.80500  0.00000  0.18408  0.19804  0.19980  0.20003  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.81500  0.00000  0.18135  0.19770  0.19976  0.20003  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.82500  0.00000  0.17869  0.19737  0.19972  0.20002  0.20007  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.83500  0.00000  0.17612  0.19704  0.19967  0.20002  0.20007  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.84500  0.00000  0.17364  0.19673  0.19964  0.20001  0.20007  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.85500  0.00000  0.17127  0.19643  0.19960  0.20001  0.20007  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.86500  0.00000  0.16901  0.19615  0.19956  0.20000  0.20007  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.87500  0.00000  0.16687  0.19588  0.19953  0.20000  0.20007  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.88500  0.00000  0.16486  0.19563  0.19950  0.20000  0.20007  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.89500  0.00000  0.16299  0.19539  0.19947  0.19999  0.20007  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.90500  0.00000  0.16127  0.19518  0.19944  0.19999  0.20007  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.91500  0.00000  0.15970  0.19498  0.19942  0.19998  0.20007  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.92500  0.00000  0.15829  0.19480  0.19939  0.19998  0.20007  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.93500  0.00000  0.15705  0.19464  0.19937  0.19998  0.20007  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.94500  0.00000  0.15597  0.19451  0.19936  0.19998  0.20007  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.95500  0.00000  0.15506  0.19439  0.19934  0.19998  0.20007  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.96500  0.00000  0.15434  0.19430  0.19933  0.19997  0.20007  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.97500  0.00000  0.15379  0.19423  0.19932  0.19997  0.20007  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.98500  0.00000  0.15342  0.19419  0.19932  0.19997  0.20007  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.99500  0.00000  0.15324  0.19416  0.19931  0.19997  0.20007  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 1.00500  0.00000  0.15316  0.19416  0.19931  0.19997  0.20007  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
